Year,Cancer Type,Sex,Count
2017,Non-melanoma skin cancer (rare types),Males,19
2017,Non-melanoma skin cancer (rare types),Males,30
2017,Non-melanoma skin cancer (rare types),Males,57
2017,Non-melanoma skin cancer (rare types),Males,89
2017,Non-melanoma skin cancer (rare types),Males,116
2017,Non-melanoma skin cancer (rare types),Males,115
2017,Non-melanoma skin cancer (rare types),Males,128
2017,Non-melanoma skin cancer (rare types),Males,91
2017,Non-melanoma skin cancer (rare types),Males,66
2017,Non-melanoma skin cancer (rare types),Males,744
2018,Non-melanoma skin cancer (rare types),Males,0
2018,Non-melanoma skin cancer (rare types),Males,0
2018,Non-melanoma skin cancer (rare types),Males,0
2018,Non-melanoma skin cancer (rare types),Males,0
2018,Non-melanoma skin cancer (rare types),Males,1
2018,Non-melanoma skin cancer (rare types),Males,1
2018,Non-melanoma skin cancer (rare types),Males,2
2018,Non-melanoma skin cancer (rare types),Males,8
2018,Non-melanoma skin cancer (rare types),Males,6
2018,Non-melanoma skin cancer (rare types),Males,9
2018,Non-melanoma skin cancer (rare types),Males,14
2018,Non-melanoma skin cancer (rare types),Males,30
2018,Non-melanoma skin cancer (rare types),Males,32
2018,Non-melanoma skin cancer (rare types),Males,54
2018,Non-melanoma skin cancer (rare types),Males,102
2018,Non-melanoma skin cancer (rare types),Males,98
2018,Non-melanoma skin cancer (rare types),Males,105
2018,Non-melanoma skin cancer (rare types),Males,99
2018,Non-melanoma skin cancer (rare types),Males,69
2018,Non-melanoma skin cancer (rare types),Males,630
2019,Non-melanoma skin cancer (rare types),Males,0
2019,Non-melanoma skin cancer (rare types),Males,0
2019,Non-melanoma skin cancer (rare types),Males,0
2019,Non-melanoma skin cancer (rare types),Males,0
2019,Non-melanoma skin cancer (rare types),Males,1
2019,Non-melanoma skin cancer (rare types),Males,4
2019,Non-melanoma skin cancer (rare types),Males,2
2019,Non-melanoma skin cancer (rare types),Males,1
2019,Non-melanoma skin cancer (rare types),Males,4
2019,Non-melanoma skin cancer (rare types),Males,15
2019,Non-melanoma skin cancer (rare types),Males,20
2019,Non-melanoma skin cancer (rare types),Males,30
2019,Non-melanoma skin cancer (rare types),Males,51
2019,Non-melanoma skin cancer (rare types),Males,91
2019,Non-melanoma skin cancer (rare types),Males,116
2019,Non-melanoma skin cancer (rare types),Males,162
2019,Non-melanoma skin cancer (rare types),Males,160
2019,Non-melanoma skin cancer (rare types),Males,119
2019,Non-melanoma skin cancer (rare types),Males,69
2019,Non-melanoma skin cancer (rare types),Males,845
2020,Non-melanoma skin cancer (rare types),Males,0
2020,Non-melanoma skin cancer (rare types),Males,0
2020,Non-melanoma skin cancer (rare types),Males,0
2020,Non-melanoma skin cancer (rare types),Males,0
2020,Non-melanoma skin cancer (rare types),Males,0
2020,Non-melanoma skin cancer (rare types),Males,3
2020,Non-melanoma skin cancer (rare types),Males,2
2020,Non-melanoma skin cancer (rare types),Males,3
2020,Non-melanoma skin cancer (rare types),Males,9
2020,Non-melanoma skin cancer (rare types),Males,9
2020,Non-melanoma skin cancer (rare types),Males,17
2020,Non-melanoma skin cancer (rare types),Males,43
2020,Non-melanoma skin cancer (rare types),Males,55
2020,Non-melanoma skin cancer (rare types),Males,87
2020,Non-melanoma skin cancer (rare types),Males,151
2020,Non-melanoma skin cancer (rare types),Males,173
2020,Non-melanoma skin cancer (rare types),Males,141
2020,Non-melanoma skin cancer (rare types),Males,125
2020,Non-melanoma skin cancer (rare types),Males,111
2020,Non-melanoma skin cancer (rare types),Males,929
2021,Non-melanoma skin cancer (rare types),Males,0
2021,Non-melanoma skin cancer (rare types),Males,0
2021,Non-melanoma skin cancer (rare types),Males,0
2021,Non-melanoma skin cancer (rare types),Males,0
2021,Non-melanoma skin cancer (rare types),Males,1
2021,Non-melanoma skin cancer (rare types),Males,3
2021,Non-melanoma skin cancer (rare types),Males,3
2021,Non-melanoma skin cancer (rare types),Males,4
2021,Non-melanoma skin cancer (rare types),Males,8
2021,Non-melanoma skin cancer (rare types),Males,12
2021,Non-melanoma skin cancer (rare types),Males,20
2021,Non-melanoma skin cancer (rare types),Males,36
2021,Non-melanoma skin cancer (rare types),Males,52
2021,Non-melanoma skin cancer (rare types),Males,89
2021,Non-melanoma skin cancer (rare types),Males,145
2021,Non-melanoma skin cancer (rare types),Males,167
2021,Non-melanoma skin cancer (rare types),Males,162
2021,Non-melanoma skin cancer (rare types),Males,132
2021,Non-melanoma skin cancer (rare types),Males,103
2021,Non-melanoma skin cancer (rare types),Males,937
2022,Non-melanoma skin cancer (rare types),Males,0
2022,Non-melanoma skin cancer (rare types),Males,0
2022,Non-melanoma skin cancer (rare types),Males,0
2022,Non-melanoma skin cancer (rare types),Males,0
2022,Non-melanoma skin cancer (rare types),Males,1
2022,Non-melanoma skin cancer (rare types),Males,3
2022,Non-melanoma skin cancer (rare types),Males,3
2022,Non-melanoma skin cancer (rare types),Males,3
2022,Non-melanoma skin cancer (rare types),Males,8
2022,Non-melanoma skin cancer (rare types),Males,12
2022,Non-melanoma skin cancer (rare types),Males,21
2022,Non-melanoma skin cancer (rare types),Males,35
2022,Non-melanoma skin cancer (rare types),Males,51
2022,Non-melanoma skin cancer (rare types),Males,92
2022,Non-melanoma skin cancer (rare types),Males,150
2022,Non-melanoma skin cancer (rare types),Males,188
2022,Non-melanoma skin cancer (rare types),Males,175
2022,Non-melanoma skin cancer (rare types),Males,142
2022,Non-melanoma skin cancer (rare types),Males,111
2022,Non-melanoma skin cancer (rare types),Males,995
2023,Non-melanoma skin cancer (rare types),Males,0
2023,Non-melanoma skin cancer (rare types),Males,0
2023,Non-melanoma skin cancer (rare types),Males,0
2023,Non-melanoma skin cancer (rare types),Males,0
2023,Non-melanoma skin cancer (rare types),Males,1
2023,Non-melanoma skin cancer (rare types),Males,3
2023,Non-melanoma skin cancer (rare types),Males,4
2023,Non-melanoma skin cancer (rare types),Males,3
2023,Non-melanoma skin cancer (rare types),Males,8
2023,Non-melanoma skin cancer (rare types),Males,11
2023,Non-melanoma skin cancer (rare types),Males,21
2023,Non-melanoma skin cancer (rare types),Males,35
2023,Non-melanoma skin cancer (rare types),Males,55
2023,Non-melanoma skin cancer (rare types),Males,98
2023,Non-melanoma skin cancer (rare types),Males,156
2023,Non-melanoma skin cancer (rare types),Males,207
2023,Non-melanoma skin cancer (rare types),Males,187
2023,Non-melanoma skin cancer (rare types),Males,153
2023,Non-melanoma skin cancer (rare types),Males,120
2023,Non-melanoma skin cancer (rare types),Males,1062
2024,Non-melanoma skin cancer (rare types),Males,0
2024,Non-melanoma skin cancer (rare types),Males,0
2024,Non-melanoma skin cancer (rare types),Males,0
2024,Non-melanoma skin cancer (rare types),Males,0
2024,Non-melanoma skin cancer (rare types),Males,1
2024,Non-melanoma skin cancer (rare types),Males,3
2024,Non-melanoma skin cancer (rare types),Males,4
2024,Non-melanoma skin cancer (rare types),Males,3
2024,Non-melanoma skin cancer (rare types),Males,10
2024,Non-melanoma skin cancer (rare types),Males,11
2024,Non-melanoma skin cancer (rare types),Males,22
2024,Non-melanoma skin cancer (rare types),Males,34
2024,Non-melanoma skin cancer (rare types),Males,54
2024,Non-melanoma skin cancer (rare types),Males,103
2024,Non-melanoma skin cancer (rare types),Males,163
2024,Non-melanoma skin cancer (rare types),Males,223
2024,Non-melanoma skin cancer (rare types),Males,204
2024,Non-melanoma skin cancer (rare types),Males,168
2024,Non-melanoma skin cancer (rare types),Males,129
2024,Non-melanoma skin cancer (rare types),Males,1132
2001,Non-melanoma skin cancer (rare types),Females,0
2001,Non-melanoma skin cancer (rare types),Females,0
2001,Non-melanoma skin cancer (rare types),Females,0
2001,Non-melanoma skin cancer (rare types),Females,0
2001,Non-melanoma skin cancer (rare types),Females,4
2001,Non-melanoma skin cancer (rare types),Females,1
2001,Non-melanoma skin cancer (rare types),Females,2
2001,Non-melanoma skin cancer (rare types),Females,2
2001,Non-melanoma skin cancer (rare types),Females,7
2001,Non-melanoma skin cancer (rare types),Females,1
2001,Non-melanoma skin cancer (rare types),Females,2
2001,Non-melanoma skin cancer (rare types),Females,10
2001,Non-melanoma skin cancer (rare types),Females,5
2001,Non-melanoma skin cancer (rare types),Females,22
2001,Non-melanoma skin cancer (rare types),Females,24
2001,Non-melanoma skin cancer (rare types),Females,25
2001,Non-melanoma skin cancer (rare types),Females,28
2001,Non-melanoma skin cancer (rare types),Females,33
2001,Non-melanoma skin cancer (rare types),Females,13
2001,Non-melanoma skin cancer (rare types),Females,179
2002,Non-melanoma skin cancer (rare types),Females,0
2002,Non-melanoma skin cancer (rare types),Females,0
2002,Non-melanoma skin cancer (rare types),Females,0
2002,Non-melanoma skin cancer (rare types),Females,0
2002,Non-melanoma skin cancer (rare types),Females,1
2002,Non-melanoma skin cancer (rare types),Females,2
2002,Non-melanoma skin cancer (rare types),Females,1
2002,Non-melanoma skin cancer (rare types),Females,0
2002,Non-melanoma skin cancer (rare types),Females,3
2002,Non-melanoma skin cancer (rare types),Females,9
2002,Non-melanoma skin cancer (rare types),Females,8
2002,Non-melanoma skin cancer (rare types),Females,9
2002,Non-melanoma skin cancer (rare types),Females,20
2002,Non-melanoma skin cancer (rare types),Females,20
2002,Non-melanoma skin cancer (rare types),Females,17
2002,Non-melanoma skin cancer (rare types),Females,30
2002,Non-melanoma skin cancer (rare types),Females,32
2002,Non-melanoma skin cancer (rare types),Females,29
2002,Non-melanoma skin cancer (rare types),Females,12
2002,Non-melanoma skin cancer (rare types),Females,193
2003,Non-melanoma skin cancer (rare types),Females,0
2003,Non-melanoma skin cancer (rare types),Females,0
2003,Non-melanoma skin cancer (rare types),Females,1
2003,Non-melanoma skin cancer (rare types),Females,0
2003,Non-melanoma skin cancer (rare types),Females,2
2003,Non-melanoma skin cancer (rare types),Females,1
2003,Non-melanoma skin cancer (rare types),Females,3
2003,Non-melanoma skin cancer (rare types),Females,2
2003,Non-melanoma skin cancer (rare types),Females,5
2003,Non-melanoma skin cancer (rare types),Females,6
2003,Non-melanoma skin cancer (rare types),Females,11
2003,Non-melanoma skin cancer (rare types),Females,11
2003,Non-melanoma skin cancer (rare types),Females,11
2003,Non-melanoma skin cancer (rare types),Females,11
2003,Non-melanoma skin cancer (rare types),Females,27
2003,Non-melanoma skin cancer (rare types),Females,39
2003,Non-melanoma skin cancer (rare types),Females,34
2003,Non-melanoma skin cancer (rare types),Females,36
2003,Non-melanoma skin cancer (rare types),Females,14
2003,Non-melanoma skin cancer (rare types),Females,214
2004,Non-melanoma skin cancer (rare types),Females,0
2004,Non-melanoma skin cancer (rare types),Females,0
2004,Non-melanoma skin cancer (rare types),Females,0
2004,Non-melanoma skin cancer (rare types),Females,0
2004,Non-melanoma skin cancer (rare types),Females,0
2004,Non-melanoma skin cancer (rare types),Females,1
2004,Non-melanoma skin cancer (rare types),Females,2
2004,Non-melanoma skin cancer (rare types),Females,2
2004,Non-melanoma skin cancer (rare types),Females,4
2004,Non-melanoma skin cancer (rare types),Females,2
2004,Non-melanoma skin cancer (rare types),Females,11
2004,Non-melanoma skin cancer (rare types),Females,9
2004,Non-melanoma skin cancer (rare types),Females,7
2004,Non-melanoma skin cancer (rare types),Females,11
2004,Non-melanoma skin cancer (rare types),Females,23
2004,Non-melanoma skin cancer (rare types),Females,31
2004,Non-melanoma skin cancer (rare types),Females,42
2004,Non-melanoma skin cancer (rare types),Females,30
2004,Non-melanoma skin cancer (rare types),Females,21
2004,Non-melanoma skin cancer (rare types),Females,196
2005,Non-melanoma skin cancer (rare types),Females,0
2005,Non-melanoma skin cancer (rare types),Females,0
2005,Non-melanoma skin cancer (rare types),Females,1
2005,Non-melanoma skin cancer (rare types),Females,1
2005,Non-melanoma skin cancer (rare types),Females,1
2005,Non-melanoma skin cancer (rare types),Females,2
2005,Non-melanoma skin cancer (rare types),Females,1
2005,Non-melanoma skin cancer (rare types),Females,5
2005,Non-melanoma skin cancer (rare types),Females,6
2005,Non-melanoma skin cancer (rare types),Females,6
2005,Non-melanoma skin cancer (rare types),Females,4
2005,Non-melanoma skin cancer (rare types),Females,6
2005,Non-melanoma skin cancer (rare types),Females,13
2005,Non-melanoma skin cancer (rare types),Females,14
2005,Non-melanoma skin cancer (rare types),Females,26
2005,Non-melanoma skin cancer (rare types),Females,40
2005,Non-melanoma skin cancer (rare types),Females,42
2005,Non-melanoma skin cancer (rare types),Females,32
2005,Non-melanoma skin cancer (rare types),Females,17
2005,Non-melanoma skin cancer (rare types),Females,217
2006,Non-melanoma skin cancer (rare types),Females,0
2006,Non-melanoma skin cancer (rare types),Females,0
2006,Non-melanoma skin cancer (rare types),Females,0
2006,Non-melanoma skin cancer (rare types),Females,0
2006,Non-melanoma skin cancer (rare types),Females,1
2006,Non-melanoma skin cancer (rare types),Females,2
2006,Non-melanoma skin cancer (rare types),Females,2
2006,Non-melanoma skin cancer (rare types),Females,4
2006,Non-melanoma skin cancer (rare types),Females,7
2006,Non-melanoma skin cancer (rare types),Females,5
2006,Non-melanoma skin cancer (rare types),Females,13
2006,Non-melanoma skin cancer (rare types),Females,10
2006,Non-melanoma skin cancer (rare types),Females,17
2006,Non-melanoma skin cancer (rare types),Females,15
2006,Non-melanoma skin cancer (rare types),Females,24
2006,Non-melanoma skin cancer (rare types),Females,30
2006,Non-melanoma skin cancer (rare types),Females,39
2006,Non-melanoma skin cancer (rare types),Females,37
2006,Non-melanoma skin cancer (rare types),Females,25
2006,Non-melanoma skin cancer (rare types),Females,231
2007,Non-melanoma skin cancer (rare types),Females,0
2007,Non-melanoma skin cancer (rare types),Females,0
2007,Non-melanoma skin cancer (rare types),Females,0
2007,Non-melanoma skin cancer (rare types),Females,0
2007,Non-melanoma skin cancer (rare types),Females,0
2007,Non-melanoma skin cancer (rare types),Females,2
2007,Non-melanoma skin cancer (rare types),Females,1
2007,Non-melanoma skin cancer (rare types),Females,4
2007,Non-melanoma skin cancer (rare types),Females,5
2007,Non-melanoma skin cancer (rare types),Females,6
2007,Non-melanoma skin cancer (rare types),Females,10
2007,Non-melanoma skin cancer (rare types),Females,14
2007,Non-melanoma skin cancer (rare types),Females,18
2007,Non-melanoma skin cancer (rare types),Females,13
2007,Non-melanoma skin cancer (rare types),Females,28
2007,Non-melanoma skin cancer (rare types),Females,33
2007,Non-melanoma skin cancer (rare types),Females,38
2007,Non-melanoma skin cancer (rare types),Females,40
2007,Non-melanoma skin cancer (rare types),Females,30
2007,Non-melanoma skin cancer (rare types),Females,242
2008,Non-melanoma skin cancer (rare types),Females,0
2008,Non-melanoma skin cancer (rare types),Females,0
2008,Non-melanoma skin cancer (rare types),Females,0
2008,Non-melanoma skin cancer (rare types),Females,0
2008,Non-melanoma skin cancer (rare types),Females,1
2008,Non-melanoma skin cancer (rare types),Females,0
2008,Non-melanoma skin cancer (rare types),Females,1
2008,Non-melanoma skin cancer (rare types),Females,4
2008,Non-melanoma skin cancer (rare types),Females,2
2008,Non-melanoma skin cancer (rare types),Females,6
2008,Non-melanoma skin cancer (rare types),Females,7
2008,Non-melanoma skin cancer (rare types),Females,7
2008,Non-melanoma skin cancer (rare types),Females,11
2008,Non-melanoma skin cancer (rare types),Females,29
2008,Non-melanoma skin cancer (rare types),Females,24
2008,Non-melanoma skin cancer (rare types),Females,34
2008,Non-melanoma skin cancer (rare types),Females,43
2008,Non-melanoma skin cancer (rare types),Females,44
2008,Non-melanoma skin cancer (rare types),Females,28
2008,Non-melanoma skin cancer (rare types),Females,241
2009,Non-melanoma skin cancer (rare types),Females,0
2009,Non-melanoma skin cancer (rare types),Females,0
2009,Non-melanoma skin cancer (rare types),Females,1
2009,Non-melanoma skin cancer (rare types),Females,0
2009,Non-melanoma skin cancer (rare types),Females,1
2009,Non-melanoma skin cancer (rare types),Females,1
2009,Non-melanoma skin cancer (rare types),Females,3
2009,Non-melanoma skin cancer (rare types),Females,4
2009,Non-melanoma skin cancer (rare types),Females,2
2009,Non-melanoma skin cancer (rare types),Females,4
2009,Non-melanoma skin cancer (rare types),Females,5
2009,Non-melanoma skin cancer (rare types),Females,15
2009,Non-melanoma skin cancer (rare types),Females,8
2009,Non-melanoma skin cancer (rare types),Females,21
2009,Non-melanoma skin cancer (rare types),Females,25
2009,Non-melanoma skin cancer (rare types),Females,32
2009,Non-melanoma skin cancer (rare types),Females,49
2009,Non-melanoma skin cancer (rare types),Females,52
2009,Non-melanoma skin cancer (rare types),Females,24
2009,Non-melanoma skin cancer (rare types),Females,247
2010,Non-melanoma skin cancer (rare types),Females,0
2010,Non-melanoma skin cancer (rare types),Females,0
2010,Non-melanoma skin cancer (rare types),Females,0
2010,Non-melanoma skin cancer (rare types),Females,1
2010,Non-melanoma skin cancer (rare types),Females,1
2010,Non-melanoma skin cancer (rare types),Females,3
2010,Non-melanoma skin cancer (rare types),Females,2
2010,Non-melanoma skin cancer (rare types),Females,4
2010,Non-melanoma skin cancer (rare types),Females,3
2010,Non-melanoma skin cancer (rare types),Females,10
2010,Non-melanoma skin cancer (rare types),Females,10
2010,Non-melanoma skin cancer (rare types),Females,11
2010,Non-melanoma skin cancer (rare types),Females,14
2010,Non-melanoma skin cancer (rare types),Females,19
2010,Non-melanoma skin cancer (rare types),Females,25
2010,Non-melanoma skin cancer (rare types),Females,34
2010,Non-melanoma skin cancer (rare types),Females,50
2010,Non-melanoma skin cancer (rare types),Females,44
2010,Non-melanoma skin cancer (rare types),Females,34
2010,Non-melanoma skin cancer (rare types),Females,265
2011,Non-melanoma skin cancer (rare types),Females,0
2011,Non-melanoma skin cancer (rare types),Females,0
2011,Non-melanoma skin cancer (rare types),Females,0
2011,Non-melanoma skin cancer (rare types),Females,0
2011,Non-melanoma skin cancer (rare types),Females,0
2011,Non-melanoma skin cancer (rare types),Females,0
2011,Non-melanoma skin cancer (rare types),Females,2
2011,Non-melanoma skin cancer (rare types),Females,1
2011,Non-melanoma skin cancer (rare types),Females,4
2011,Non-melanoma skin cancer (rare types),Females,2
2011,Non-melanoma skin cancer (rare types),Females,8
2011,Non-melanoma skin cancer (rare types),Females,14
2011,Non-melanoma skin cancer (rare types),Females,22
2011,Non-melanoma skin cancer (rare types),Females,13
2011,Non-melanoma skin cancer (rare types),Females,39
2011,Non-melanoma skin cancer (rare types),Females,30
2011,Non-melanoma skin cancer (rare types),Females,43
2011,Non-melanoma skin cancer (rare types),Females,34
2011,Non-melanoma skin cancer (rare types),Females,26
2011,Non-melanoma skin cancer (rare types),Females,238
2012,Non-melanoma skin cancer (rare types),Females,0
2012,Non-melanoma skin cancer (rare types),Females,0
2012,Non-melanoma skin cancer (rare types),Females,1
2012,Non-melanoma skin cancer (rare types),Females,0
2012,Non-melanoma skin cancer (rare types),Females,1
2012,Non-melanoma skin cancer (rare types),Females,1
2012,Non-melanoma skin cancer (rare types),Females,0
2012,Non-melanoma skin cancer (rare types),Females,1
2012,Non-melanoma skin cancer (rare types),Females,2
2012,Non-melanoma skin cancer (rare types),Females,9
2012,Non-melanoma skin cancer (rare types),Females,9
2012,Non-melanoma skin cancer (rare types),Females,16
2012,Non-melanoma skin cancer (rare types),Females,19
2012,Non-melanoma skin cancer (rare types),Females,21
2012,Non-melanoma skin cancer (rare types),Females,35
2012,Non-melanoma skin cancer (rare types),Females,29
2012,Non-melanoma skin cancer (rare types),Females,55
2012,Non-melanoma skin cancer (rare types),Females,51
2012,Non-melanoma skin cancer (rare types),Females,36
2012,Non-melanoma skin cancer (rare types),Females,286
2013,Non-melanoma skin cancer (rare types),Females,0
2013,Non-melanoma skin cancer (rare types),Females,0
2013,Non-melanoma skin cancer (rare types),Females,0
2013,Non-melanoma skin cancer (rare types),Females,0
2013,Non-melanoma skin cancer (rare types),Females,1
2013,Non-melanoma skin cancer (rare types),Females,0
2013,Non-melanoma skin cancer (rare types),Females,1
2013,Non-melanoma skin cancer (rare types),Females,3
2013,Non-melanoma skin cancer (rare types),Females,7
2013,Non-melanoma skin cancer (rare types),Females,5
2013,Non-melanoma skin cancer (rare types),Females,9
2013,Non-melanoma skin cancer (rare types),Females,13
2013,Non-melanoma skin cancer (rare types),Females,17
2013,Non-melanoma skin cancer (rare types),Females,22
2013,Non-melanoma skin cancer (rare types),Females,35
2013,Non-melanoma skin cancer (rare types),Females,38
2013,Non-melanoma skin cancer (rare types),Females,47
2013,Non-melanoma skin cancer (rare types),Females,40
2013,Non-melanoma skin cancer (rare types),Females,37
2013,Non-melanoma skin cancer (rare types),Females,275
2014,Non-melanoma skin cancer (rare types),Females,0
2014,Non-melanoma skin cancer (rare types),Females,0
2014,Non-melanoma skin cancer (rare types),Females,0
2014,Non-melanoma skin cancer (rare types),Females,1
2014,Non-melanoma skin cancer (rare types),Females,3
2014,Non-melanoma skin cancer (rare types),Females,2
2014,Non-melanoma skin cancer (rare types),Females,2
2014,Non-melanoma skin cancer (rare types),Females,5
2014,Non-melanoma skin cancer (rare types),Females,4
2014,Non-melanoma skin cancer (rare types),Females,11
2014,Non-melanoma skin cancer (rare types),Females,8
2014,Non-melanoma skin cancer (rare types),Females,13
2014,Non-melanoma skin cancer (rare types),Females,16
2014,Non-melanoma skin cancer (rare types),Females,34
2014,Non-melanoma skin cancer (rare types),Females,27
2014,Non-melanoma skin cancer (rare types),Females,41
2014,Non-melanoma skin cancer (rare types),Females,46
2014,Non-melanoma skin cancer (rare types),Females,49
2014,Non-melanoma skin cancer (rare types),Females,33
2014,Non-melanoma skin cancer (rare types),Females,295
2015,Non-melanoma skin cancer (rare types),Females,0
2015,Non-melanoma skin cancer (rare types),Females,0
2015,Non-melanoma skin cancer (rare types),Females,0
2015,Non-melanoma skin cancer (rare types),Females,0
2015,Non-melanoma skin cancer (rare types),Females,1
2015,Non-melanoma skin cancer (rare types),Females,0
2015,Non-melanoma skin cancer (rare types),Females,2
2015,Non-melanoma skin cancer (rare types),Females,1
2015,Non-melanoma skin cancer (rare types),Females,2
2015,Non-melanoma skin cancer (rare types),Females,6
2015,Non-melanoma skin cancer (rare types),Females,7
2015,Non-melanoma skin cancer (rare types),Females,13
2015,Non-melanoma skin cancer (rare types),Females,25
2015,Non-melanoma skin cancer (rare types),Females,29
2015,Non-melanoma skin cancer (rare types),Females,37
2015,Non-melanoma skin cancer (rare types),Females,41
2015,Non-melanoma skin cancer (rare types),Females,64
2015,Non-melanoma skin cancer (rare types),Females,50
2015,Non-melanoma skin cancer (rare types),Females,54
2015,Non-melanoma skin cancer (rare types),Females,332
2016,Non-melanoma skin cancer (rare types),Females,0
2016,Non-melanoma skin cancer (rare types),Females,0
2016,Non-melanoma skin cancer (rare types),Females,0
2016,Non-melanoma skin cancer (rare types),Females,0
2016,Non-melanoma skin cancer (rare types),Females,2
2016,Non-melanoma skin cancer (rare types),Females,3
2016,Non-melanoma skin cancer (rare types),Females,4
2016,Non-melanoma skin cancer (rare types),Females,2
2016,Non-melanoma skin cancer (rare types),Females,2
2016,Non-melanoma skin cancer (rare types),Females,8
2016,Non-melanoma skin cancer (rare types),Females,14
2016,Non-melanoma skin cancer (rare types),Females,14
2016,Non-melanoma skin cancer (rare types),Females,29
2016,Non-melanoma skin cancer (rare types),Females,31
2016,Non-melanoma skin cancer (rare types),Females,31
2016,Non-melanoma skin cancer (rare types),Females,50
2016,Non-melanoma skin cancer (rare types),Females,50
2016,Non-melanoma skin cancer (rare types),Females,51
2016,Non-melanoma skin cancer (rare types),Females,53
2016,Non-melanoma skin cancer (rare types),Females,344
2017,Non-melanoma skin cancer (rare types),Females,0
2017,Non-melanoma skin cancer (rare types),Females,0
2017,Non-melanoma skin cancer (rare types),Females,1
2017,Non-melanoma skin cancer (rare types),Females,0
2017,Non-melanoma skin cancer (rare types),Females,1
2017,Non-melanoma skin cancer (rare types),Females,0
2017,Non-melanoma skin cancer (rare types),Females,4
2017,Non-melanoma skin cancer (rare types),Females,4
2017,Non-melanoma skin cancer (rare types),Females,4
2017,Non-melanoma skin cancer (rare types),Females,4
2017,Non-melanoma skin cancer (rare types),Females,15
2017,Non-melanoma skin cancer (rare types),Females,15
2017,Non-melanoma skin cancer (rare types),Females,13
2017,Non-melanoma skin cancer (rare types),Females,34
2017,Non-melanoma skin cancer (rare types),Females,45
2017,Non-melanoma skin cancer (rare types),Females,51
2017,Non-melanoma skin cancer (rare types),Females,75
2017,Non-melanoma skin cancer (rare types),Females,68
2017,Non-melanoma skin cancer (rare types),Females,53
2017,Non-melanoma skin cancer (rare types),Females,387
2018,Non-melanoma skin cancer (rare types),Females,0
2018,Non-melanoma skin cancer (rare types),Females,0
2018,Non-melanoma skin cancer (rare types),Females,0
2018,Non-melanoma skin cancer (rare types),Females,1
2018,Non-melanoma skin cancer (rare types),Females,0
2018,Non-melanoma skin cancer (rare types),Females,1
2018,Non-melanoma skin cancer (rare types),Females,3
2018,Non-melanoma skin cancer (rare types),Females,1
2018,Non-melanoma skin cancer (rare types),Females,4
2018,Non-melanoma skin cancer (rare types),Females,5
2018,Non-melanoma skin cancer (rare types),Females,21
2018,Non-melanoma skin cancer (rare types),Females,17
2018,Non-melanoma skin cancer (rare types),Females,22
2018,Non-melanoma skin cancer (rare types),Females,36
2018,Non-melanoma skin cancer (rare types),Females,35
2018,Non-melanoma skin cancer (rare types),Females,43
2018,Non-melanoma skin cancer (rare types),Females,62
2018,Non-melanoma skin cancer (rare types),Females,55
2018,Non-melanoma skin cancer (rare types),Females,61
2018,Non-melanoma skin cancer (rare types),Females,367
2019,Non-melanoma skin cancer (rare types),Females,1
2019,Non-melanoma skin cancer (rare types),Females,0
2019,Non-melanoma skin cancer (rare types),Females,1
2019,Non-melanoma skin cancer (rare types),Females,1
2019,Non-melanoma skin cancer (rare types),Females,0
2019,Non-melanoma skin cancer (rare types),Females,2
2019,Non-melanoma skin cancer (rare types),Females,0
2019,Non-melanoma skin cancer (rare types),Females,1
2019,Non-melanoma skin cancer (rare types),Females,4
2019,Non-melanoma skin cancer (rare types),Females,7
2019,Non-melanoma skin cancer (rare types),Females,8
2019,Non-melanoma skin cancer (rare types),Females,10
2019,Non-melanoma skin cancer (rare types),Females,40
2019,Non-melanoma skin cancer (rare types),Females,41
2019,Non-melanoma skin cancer (rare types),Females,57
2019,Non-melanoma skin cancer (rare types),Females,50
2019,Non-melanoma skin cancer (rare types),Females,65
2019,Non-melanoma skin cancer (rare types),Females,64
2019,Non-melanoma skin cancer (rare types),Females,54
2019,Non-melanoma skin cancer (rare types),Females,406
2020,Non-melanoma skin cancer (rare types),Females,1
2020,Non-melanoma skin cancer (rare types),Females,0
2020,Non-melanoma skin cancer (rare types),Females,0
2020,Non-melanoma skin cancer (rare types),Females,0
2020,Non-melanoma skin cancer (rare types),Females,1
2020,Non-melanoma skin cancer (rare types),Females,1
2020,Non-melanoma skin cancer (rare types),Females,2
2020,Non-melanoma skin cancer (rare types),Females,4
2020,Non-melanoma skin cancer (rare types),Females,6
2020,Non-melanoma skin cancer (rare types),Females,5
2020,Non-melanoma skin cancer (rare types),Females,9
2020,Non-melanoma skin cancer (rare types),Females,15
2020,Non-melanoma skin cancer (rare types),Females,22
2020,Non-melanoma skin cancer (rare types),Females,37
2020,Non-melanoma skin cancer (rare types),Females,51
2020,Non-melanoma skin cancer (rare types),Females,71
2020,Non-melanoma skin cancer (rare types),Females,66
2020,Non-melanoma skin cancer (rare types),Females,51
2020,Non-melanoma skin cancer (rare types),Females,68
2020,Non-melanoma skin cancer (rare types),Females,410
2021,Non-melanoma skin cancer (rare types),Females,0
2021,Non-melanoma skin cancer (rare types),Females,0
2021,Non-melanoma skin cancer (rare types),Females,0
2021,Non-melanoma skin cancer (rare types),Females,0
2021,Non-melanoma skin cancer (rare types),Females,0
2021,Non-melanoma skin cancer (rare types),Females,1
2021,Non-melanoma skin cancer (rare types),Females,3
2021,Non-melanoma skin cancer (rare types),Females,4
2021,Non-melanoma skin cancer (rare types),Females,5
